Date,Open,High,Low,Close,Adj Close,Volume
7/26/2012,3.04,3.146,3.04,3.067,2.939061,35282500
7/27/2012,3.05,3.128,3.03,3.088,2.959186,15772130
7/30/2012,3.088,3.119,2.942,2.965,2.841317,16862230
7/31/2012,2.93,3.03,2.899,3.004,2.87869,14415660
8/1/2012,3.036,3.08,3,3.04,2.913188,16956360
8/2/2012,3.04,3.233,3.02,3.23,3.095262,50387300
8/3/2012,3.23,3.35,3.2,3.315,3.176717,44797680
8/6/2012,3.29,3.416,3.25,3.31,3.171925,33770590
8/7/2012,3.28,3.39,3.275,3.366,3.225589,26457570
8/8/2012,3.351,3.422,3.316,3.364,3.223673,23880900
8/9/2012,3.368,3.412,3.317,3.394,3.252421,14770830
8/10/2012,3.4,3.498,3.37,3.469,3.324293,29561280
8/13/2012,3.47,3.478,3.371,3.449,3.305127,16447170
8/14/2012,3.423,3.438,3.25,3.381,3.239963,26686620
8/15/2012,3.378,3.414,3.351,3.386,3.244755,10352140
8/16/2012,3.39,3.458,3.235,3.262,3.125928,20511470
8/17/2012,3.22,3.328,3.172,3.26,3.124011,20927950
8/20/2012,3.258,3.322,3.171,3.285,3.147968,14261050
8/21/2012,3.284,3.606,3.274,3.501,3.354958,55408350
8/22/2012,3.503,3.518,3.388,3.44,3.296503,21930850
8/23/2012,3.445,3.527,3.4,3.441,3.297461,18982850
8/24/2012,3.56,3.597,3.435,3.44,3.296503,53034280
8/27/2012,3.429,3.45,3.251,3.27,3.133594,47506440
8/28/2012,3.26,3.425,3.239,3.384,3.242839,34375670
8/29/2012,3.371,3.537,3.371,3.44,3.296503,40145180
8/30/2012,3.4,3.49,3.239,3.474,3.329084,30946930
8/31/2012,3.464,3.52,3.423,3.514,3.367415,25079810
9/3/2012,3.513,3.655,3.46,3.6,3.449828,37080750
9/4/2012,3.61,3.666,3.554,3.579,3.429704,18547630
9/5/2012,3.552,3.635,3.518,3.599,3.448869,20760890
9/6/2012,3.599,3.6,3.496,3.547,3.399039,18434820
9/7/2012,3.56,3.604,3.49,3.567,3.418205,35812380
9/10/2012,3.57,3.57,3.488,3.523,3.37604,19489210
9/11/2012,3.502,3.58,3.502,3.515,3.368374,18413120
9/12/2012,3.528,3.539,3.465,3.492,3.346333,18965440
9/13/2012,3.492,3.498,3.295,3.377,3.23613,48260570
9/14/2012,3.351,3.418,3.31,3.344,3.204507,18400190
9/17/2012,3.341,3.398,3.25,3.28,3.143177,16467680
9/18/2012,3.276,3.384,3.251,3.38,3.239006,19354110
9/19/2012,3.399,3.405,3.351,3.388,3.246671,13978410
9/20/2012,3.388,3.388,3.27,3.289,3.151801,10984180
9/21/2012,3.288,3.299,3.245,3.28,3.143177,11970450
9/24/2012,3.296,3.44,3.25,3.415,3.272545,18597520
9/25/2012,3.437,3.452,3.4,3.43,3.28692,11979350
9/26/2012,3.401,3.434,3.338,3.36,3.219839,10377500
9/27/2012,3.36,3.51,3.33,3.508,3.361666,23441170
9/28/2012,3.476,3.666,3.47,3.607,3.456536,27267710
10/8/2012,3.607,3.666,3.585,3.642,3.490076,20053620
10/9/2012,3.629,3.985,3.629,3.873,3.71144,40105130
10/10/2012,3.88,4.089,3.88,3.91,3.746897,42931910
10/11/2012,3.908,3.949,3.845,3.85,3.689399,16221940
10/12/2012,3.875,3.995,3.838,3.985,3.818768,21839520
10/15/2012,3.999,4.028,3.935,3.997,3.830267,17971430
10/16/2012,4,4.002,3.876,3.885,3.722939,21697590
10/17/2012,3.888,4.087,3.86,4.073,3.903097,25093670
10/18/2012,4.074,4.139,4.03,4.045,3.876265,25933360
