Date,Open,High,Low,Close,Adj Close,Volume
2013-11-14,2.813610,2.849110,2.763310,2.849110,2.799235,28722513
2013-11-15,2.852070,2.979290,2.852070,2.934910,2.883533,54007945
2013-11-18,2.943790,3.000000,2.931950,2.997040,2.944576,44306960
2013-11-19,3.011830,3.014790,2.964500,2.988170,2.935861,33792784
2013-11-20,3.002960,3.041420,2.994080,3.032540,2.979454,36967658
2013-11-21,3.011830,3.020710,2.973370,2.997040,2.944576,34662715
2013-11-22,3.008880,3.059170,2.991120,3.000000,2.947484,34003648
2013-11-25,3.002960,3.047340,2.952660,2.973370,2.921320,32610436
2013-11-26,2.976330,2.991120,2.893490,2.908280,2.857369,42797462
2013-11-27,2.893490,2.997040,2.887570,2.979290,2.927136,39249364
2013-11-28,2.988170,3.050300,2.970410,3.020710,2.967831,46705019
2013-11-29,3.032540,3.035500,2.988170,3.000000,2.947484,38658774
2013-12-02,2.899410,2.970410,2.792900,2.816570,2.767265,59203390
2013-12-03,2.810650,2.964500,2.781070,2.949700,2.898064,35743588
2013-12-04,2.949700,2.997040,2.928990,2.955620,2.903881,43252241
2013-12-05,2.961540,3.032540,2.952660,2.991120,2.938759,38608084
2013-12-06,2.994080,3.121300,2.991120,3.065090,3.011435,75878820
2013-12-09,3.085800,3.103550,3.041420,3.079880,3.025965,45389932
2013-12-10,3.076920,3.121300,3.047340,3.076920,3.023057,35657729
2013-12-11,3.076920,3.076920,2.988170,3.026630,2.973648,34979982
2013-12-12,3.017750,3.062130,3.008880,3.014790,2.962015,27356709
2013-12-13,3.002960,3.100590,2.991120,3.082840,3.028874,40195399
2013-12-16,3.091720,3.103550,3.011830,3.014790,2.962015,35559635
2013-12-17,3.008880,3.029590,2.949700,2.964500,2.912605,31776124
2013-12-18,2.970410,3.032540,2.955620,3.011830,2.959107,21231923
2013-12-19,3.011830,3.053250,2.973370,2.976330,2.924228,22426104
2013-12-20,2.973370,2.991120,2.893490,2.908280,2.857369,29512470
2013-12-23,2.899410,2.943790,2.849110,2.902370,2.851563,22141846
2013-12-24,2.902370,2.964500,2.878700,2.914200,2.863186,18692451
2013-12-25,2.928990,3.026630,2.908280,3.023670,2.970739,35597109
2013-12-26,3.011830,3.032540,2.949700,2.949700,2.898064,29644084
2013-12-27,2.982250,3.053250,2.982250,3.026630,2.973648,38671040
2013-12-30,3.065090,3.065090,3.005920,3.008880,2.956208,23834726
2013-12-31,3.005920,3.035500,2.961540,3.032540,2.979454,21283552
2014-01-02,3.032540,3.053250,2.997040,3.032540,2.979454,24810731
2014-01-03,3.032540,3.068050,3.020710,3.044380,2.991087,31890668
2014-01-06,3.035500,3.035500,2.943790,2.949700,2.898064,27692421
2014-01-07,2.931950,2.997040,2.931950,2.967460,2.915513,18777124
2014-01-08,2.985210,3.002960,2.914200,2.931950,2.880625,32335936
2014-01-09,2.958580,2.982250,2.863910,2.869820,2.819582,36415887
2014-01-10,2.840240,2.905330,2.795860,2.795860,2.746917,26640599
2014-01-13,2.834320,2.863910,2.784020,2.810650,2.761449,27341868
2014-01-14,2.819530,2.878700,2.801780,2.875740,2.825399,23514677
